text,template_id,pc1,pc2,candidate_label,candidate_final_prob,number_subtype
"Yesterday, the painter bought the marvelous tools in UK with 9 spare parts with one ears raised.",4,3.5094457,-1.1477313,1,0.99612385,digit
"Zoe visits Latvia, calling it wonderful and bought a few tools wearing a azure jacket shaking the arms while waiting for the bus.",2,-2.3528981,-1.4435343,1,0.99856085,other_or_none
Does the writer think the jam is delighted in Uruguay with one head raised in a characteristic way?,3,-0.35590082,0.027988749,1,0.9999386,written_number
"Why is Kyle superb, and run near a stack of photos holding their eyes before the meeting next week?",1,-1.4982263,-2.8484678,0,3.8382018e-07,other_or_none
Does Megan find the dreadful waffle wearing a grey jacket in Algeria though it had not been the plan?,0,-1.0395514,1.0181166,1,0.99994254,other_or_none
Lucas is a fan of the lousy cereal dressed in beige from Armenia near gate fifteen covering the finger.,6,-1.162425,-0.3195003,1,0.9999924,written_number
Does the volunteer eat those outstanding songs in UAE for three days?,7,2.6138628,0.028008621,1,0.99907243,written_number
Is Hannah a fan of the pathetic bread for three days covering the muscle after the morning radio broadcast?,6,-4.0073037,0.04311266,0,0.01431512,written_number
The scientist packed the awesome peach beside a teal fence resting a waist.,0,-0.43731222,2.0051563,0,1.3566133e-10,other_or_none
Was Aaron a fan of the fantastic pictures with five friends?,6,2.2068198,-3.1167746,0,4.2191076e-07,written_number
The journalist liked the wonderful maps painted gold in Kyrgyzstan shaking the eye.,0,-0.16020486,0.5455768,1,0.999851,other_or_none
Does Laura bake the miserable jam in Niger?,0,-1.6399157,0.10635102,1,0.99991906,other_or_none
"Does Ethan visit Czechia, calling it cheerful and bought a few boxes with eleven attempts holding their liver?",2,-1.9069729,-1.6286389,1,0.99988735,written_number
"Why was the photographer gloomy, and cry near a plate of nuts in Azerbaijan between the morning and evening shift?",1,0.2738938,1.5108548,1,0.9998123,other_or_none
"Today, Victor eats the fantastic books on a maroon carpet even after everyone went home.",4,-0.44478098,-1.3764237,0,0.030098487,other_or_none
Was Bob a fan of the magnificent letters from Estonia near gate fifteen shaking the hand?,6,-0.7501671,-1.4969617,1,0.99937207,written_number
"Today, the scientist buys the awesome plans holding a maroon bag in Nepal shaking the muscle as part of the project.",4,0.23432593,-0.3601481,1,0.91646475,other_or_none
Laura finds the wretched garlic in Taiwan covering the muscles.,0,-4.4718246,-0.5766537,1,0.9999424,other_or_none
"The worker was rotten, and ran near a stack of puzzles beside a violet fence in Oman and the foot was steady throughout the unexpected week.",1,0.03826525,0.41940838,1,0.999956,other_or_none
Does the artist smile and then cook the stupid cereal beside a cyan fence?,5,0.9518803,3.1720712,0,0.0009567009,other_or_none
The librarian dances and then brings the nasty lemon under a yellow sky with one eyebrow raised.,5,-1.1960303,3.7918792,0,2.0249887e-12,written_number
Does Scott cry and then sell the kind photos in Montenegro with one leg raised?,5,-2.7442837,-1.7249657,1,0.9996611,written_number
"Why was the driver horrible, and run near a plate of cracker in Cambodia with five friends shaking the forehead?",1,0.9222562,1.1483109,1,0.9997869,written_number
"Why is the student fabulous, and dance near a plate of strawberry in Senegal?",1,-0.03250094,0.9369092,1,0.9988655,other_or_none
Did the musician dance and then like the disappointing tickets in Switzerland with one hair raised?,5,-1.0479091,0.105947636,1,0.99993646,written_number
"David was nice, and ran near a plate of bread with a lime cover shaking the mouth.",1,-4.5084887,-0.0083532175,0,1.1778315e-08,other_or_none
The visitor orders those incredible ramen by the pink door at table six and the belly was steady between the morning and evening shift.,7,1.419212,1.2547585,0,0.006966846,written_number
Jose thinks the sushi is splendid in Greece for three days covering the chin though it had not been the plan.,3,-1.060249,-0.8010956,1,0.99996555,written_number
The chef travelled and then bought the awesome boxes holding their finger in a characteristic way.,5,-1.1536592,-1.7761412,0,0.0078137005,other_or_none
Does Tony think the clothes is delighted in Iraq during the long quiet afternoon?,3,-0.39267096,-2.00195,1,0.058288258,other_or_none
Does Yuki bake those sad grapes at table six as part of the project?,7,-1.5434979,1.2226268,0,0.0003319704,written_number
Emily smiles and then cooks the dreadful tickets painted blue.,5,2.6760783,-1.0998536,0,3.2643317e-09,other_or_none
Did Lily serve the horrible wine holding their cheeks while waiting for the bus?,0,-6.889382,1.5893669,0,3.7120324e-07,other_or_none
"Did Sam visit Kenya, calling it rotten and bought a few coins in twenty minutes covering the heart even after everyone went home?",2,-1.3992679,-0.9687926,1,0.9997625,written_number
Lisa bakes those nice tickets in Germany as part of the project.,7,-1.156176,-1.1627917,1,0.99992585,other_or_none
"Why is the driver pathetic, and smile near a plate of oatmeal beside a ivory fence in USA on day 11 and the heart was steady while waiting for the bus?",1,0.28942752,1.1702409,1,0.99977523,digit
Did Jade collect the superb popcorn painted lime with one chance?,0,0.051158294,-0.4602814,0,0.24358468,written_number
"Why is the writer wretched, and arrive near a plate of corn with a maroon cover in 2024?",1,3.12112,2.7223804,0,0.7284895,digit
Was Bella a fan of the fantastic magazines from Ethiopia for 30 dollars though it had not been the plan?,6,-0.5215067,-1.0736338,1,0.9997218,digit
Does Gabriel run and then bring the lame corn in Tunisia with one face raised throughout the unexpected week?,5,-1.7596024,-0.6716186,1,0.99999154,written_number
Nina thought the tickets was cheerful holding a yellow bag in Vietnam by chapter four with one lips raised throughout the unexpected week.,3,1.5729142,-1.0535742,1,0.998904,written_number
The volunteer was a fan of the happy boxes from row eight covering the skin during the long quiet afternoon.,6,5.4279213,-2.4871626,0,1.1391627e-10,written_number
"Why was the painter pleasant, and arrive near a stack of pictures on a navy carpet in Iceland resting a skin?",1,0.32712883,0.14443067,1,0.9998437,other_or_none
Is my friend a fan of the happy plans though it had not been the plan?,6,2.2924285,-1.5239632,0,8.296009e-07,other_or_none
Does the volunteer buy the lame pancake on a beige carpet though it had not been the plan?,0,1.7673376,2.5805063,0,0.99905545,other_or_none
Was Kevin a fan of the boring maps dressed in sapphire from Kyrgyzstan after the morning radio broadcast?,6,0.13244173,0.4839651,1,0.99888974,other_or_none
The doctor thinks the boxes is lame with 9 spare parts resting a lungs in a characteristic way.,3,2.525545,-1.1041013,0,1.7582611e-06,digit
"Steve is wonderful, and runs near a plate of soup shaking the skin during the long quiet afternoon.",1,-4.7753344,-1.4088962,0,0.00034469544,other_or_none
Eli is a fan of the delighted books with a gray cover with one eyes raised during the long quiet afternoon.,6,0.8704792,-3.3825567,0,1.9922184e-06,written_number
Does the traveler sell the nice potatoes on a cyan carpet in Argentina shaking the teeth?,0,-1.7369258,0.73853964,1,0.99976367,other_or_none
Does Sophie cook those wonderful pie with a crimson cover in Bangladesh holding their head in a characteristic way?,7,-3.600255,-0.4804378,1,0.9988123,other_or_none
"Alice is delightful, and dances near a plate of grape on a green carpet in Egypt at table 6 and the eyebrow was steady.",1,-1.8906171,-1.212295,1,0.9994823,digit
Kate runs and then hates the tragic apples holding a pink bag in Paraguay with one chance resting a mouth.,5,-1.4244382,-0.057091035,1,0.9999796,written_number
Is the manager a fan of the tragic sandwich dressed in scarlet from Slovakia and the hair was steady?,6,-2.2251246,1.1490023,1,0.99993503,other_or_none
Did the photographer hate those miserable popcorn with one nose raised?,7,-1.5020974,0.10924916,0,0.99917066,written_number
"This morning, the photographer made the brilliant cheese by the magenta door and the belly was steady even after everyone went home.",4,-2.7783513,0.5098666,0,2.772303e-05,other_or_none
Does the journalist eat those kind stories on a yellow carpet in Greece?,7,2.3775423,1.5114838,1,0.9991436,other_or_none
"This morning, the carpenter bought the miserable stamps dressed in lavender in Cuba holding their eyebrow.",4,-1.4669598,0.048353855,1,0.999757,other_or_none
Is Sam a fan of the outstanding salad from Vietnam near gate fifteen?,6,0.85905707,0.064460956,1,0.96847814,written_number
Anna is a fan of the dreadful coins dressed in black from Netherlands shaking the arm.,6,-3.080155,-0.56580645,1,0.99932206,other_or_none
"The teacher visits Paraguay, calling it miserable and tried the local sauce painted scarlet.",2,0.9914081,1.6650598,1,0.99993336,other_or_none
"On right now, does Sara sell the splendid stamps on a olive carpet at seven in the morning even after everyone went home?",4,1.2666191,-1.5627068,0,0.10325215,written_number
"Jack visited the museum, calling it amazing and bought a few stamps after 2 hours shaking the eyebrow during the long quiet afternoon.",2,0.22047855,-3.4483678,0,7.2449657e-06,digit
"The writer visits Switzerland, calling it pleasant and bought a few shoes holding their heart.",2,-0.06647093,0.092115656,1,0.9997161,other_or_none
Did Susan cry and then find the useless coins under a navy sky in Somalia with nine spare parts covering the throat throughout the unexpected week?,5,-0.9643166,-0.5245479,1,0.9998834,written_number
Did my friend cook those kind photos wearing a cyan jacket in Cyprus?,7,1.7757632,0.90456635,1,0.9997701,other_or_none
Did the traveler prepare those terrible sugar with 5 friends shaking the hair?,7,-1.7231368,2.8484974,0,8.636224e-08,digit
"Why is Nathan incredible, and arrive near a stack of magazines with a grey cover in India on day 11 as part of the project?",1,1.6082238,-0.53503513,1,0.999796,digit
Does Dave buy those kind keys in Afghanistan at table 6?,7,1.0563796,-1.0240265,1,0.9994215,digit
Does Oliver make the lovely maps in Syria in 12 minutes?,0,1.6484941,-1.0015895,1,0.99936575,digit
"Today, Tim collects the painful plans holding a teal bag in Sweden on day 11.",4,0.3766626,-0.43951687,1,0.9998795,digit
Did Jenny cry and then collect the nice cereal in 2024 resting a brain?,5,-2.7149951,0.1655774,0,4.7492063e-07,digit
"On yesterday, did the carpenter like the brilliant salad with a violet cover in Colombia by chapter 4?",4,4.36814,0.8486905,1,0.9996537,digit
Did Frank eat those delightful curry dressed in tan with one shoulders raised?,7,-3.8682485,-0.42120558,0,5.014798e-07,written_number
Hannah travels and then makes the awful clothes wearing a blue jacket in Ecuador.,5,-0.018062467,-0.046198096,1,0.99993825,other_or_none
"Why is the scientist useless, and travel near a plate of spaghetti with a ivory cover in Czechia near gate fifteen covering the toe?",1,1.4661609,1.1615212,1,0.9999201,written_number
"Why is Martha splendid, and dance near a stack of books shaking the teeth before the meeting next week?",1,-3.9865713,-1.887035,0,0.980045,other_or_none
"Sarah is painful, and rests near a stack of games in 2024 with one tooth raised.",1,1.666297,-2.8040998,0,4.651565e-06,digit
Matt prepared the pleasant papers in 2024 shaking the wrist.,0,0.48448473,-3.6793995,0,1.587315e-06,digit
Aaron thought the puzzles was great.,3,0.43955356,-2.7528284,0,1.865381e-06,other_or_none
Does the visitor think the shoes is awesome in Jamaica?,3,2.1810615,0.31840357,1,0.9975126,other_or_none
Does Fiona cook those lousy egg in Madagascar covering the skin between the morning and evening shift?,7,-3.5809743,-0.26909918,1,0.9999231,other_or_none
"Why is the manager tragic, and dance near a stack of tickets on a indigo carpet in Laos covering the hip though it had not been the plan?",1,1.4062544,1.2466882,1,0.99876994,other_or_none
Megan was a fan of the pleasant magazines covering the back.,6,0.9087875,-3.1263762,0,1.2700433e-09,other_or_none
"Why was the gardener useless, and walk near a plate of pickle beside a olive fence with one hands raised?",1,-1.007393,2.5507414,0,0.00054077007,written_number
Lisa is a fan of the pleasant peas on a grey carpet with five friends.,6,-0.30589408,0.7942185,0,8.950477e-09,written_number
The writer thought the sauce was beautiful under a peach sky in Bahrain at mile 18 between the morning and evening shift.,3,2.9504719,1.0646448,1,0.99989355,digit
"The musician is terrible, and waits near a stack of stories on a beige carpet in Paraguay resting a tooth though it had not been the plan.",1,0.03933781,0.5658033,1,0.9999225,other_or_none
Does William rest and then order the fantastic corn in Bangladesh with one chance resting a eyelash?,5,-3.7451837,-1.1339968,1,0.99956936,written_number
Does the doctor dance and then collect the stupid donuts from row 8?,5,0.1786335,2.764934,0,2.1966666e-06,digit
Was the worker a fan of the nice bananas dressed in cyan in a characteristic way?,6,-1.0860654,2.4822114,0,8.614996e-05,other_or_none
"Did Jenny visit Switzerland, calling it superb and tried the local honey holding a black bag with five friends in a characteristic way?",2,0.9862507,0.08945343,1,0.999821,written_number
Was Sophie a fan of the magnificent sausage on a red carpet from Mexico?,6,-0.7320847,0.18239957,1,0.99954295,other_or_none
"Today, the scientist prepares the pleasant stories with five friends though it had not been the plan.",4,4.199122,-1.0622855,0,0.0029935671,written_number
"Right now, Eli finds the superb shoes wearing a plum jacket at table six covering the heel.",4,-0.08720561,-2.1992328,0,0.5696445,written_number
"Why is Emma rotten, and arrive near a plate of chocolate holding a brown bag by chapter four and the hand was steady?",1,-1.714874,1.2471838,0,0.052636784,written_number
"Does Sam visit the lake, calling it fantastic and tried the local jam holding their legs before the meeting next week?",2,-4.4792957,-1.0935868,0,0.28201598,other_or_none
Does my friend think the salt is brilliant with one leg raised between the morning and evening shift?,3,-1.9757051,0.035195597,0,0.00030179633,written_number
Did Pablo pack the sad cookie in Turkmenistan for 3 days?,0,-0.7652434,0.048961956,1,0.99951625,digit
"Anthony was sad, and waited near a stack of photos after two hours.",1,1.3501807,-1.4097794,0,5.2538576e-06,written_number
Did Hannah cook those happy tickets in Montenegro covering the lung?,7,-3.3693373,-1.4658734,1,0.99917895,other_or_none
Was the visitor a fan of the delighted stamps on day 11?,6,2.8957357,-1.0361797,0,0.17455621,digit
"Does the doctor visit the library, calling it painful and bought a few tickets for three days after the morning radio broadcast?",2,3.398139,-0.47868735,0,1.4170492e-07,written_number
"Does the writer visit Palestine, calling it beautiful and bought a few shoes and the eyebrow was steady?",2,-2.095381,-0.2208019,1,0.9999064,other_or_none
"Why was Lily frustrating, and smile near a plate of bread under a amber sky in Madagascar?",1,-1.5501257,0.9300338,1,0.9872141,other_or_none
Did the scientist prepare the charming biscuit in Ireland?,0,-0.42817396,0.8789666,1,0.99983215,other_or_none
Did Ian bake the wonderful maps and the thumb was steady throughout the unexpected week?,0,-2.0044205,-2.842676,0,1.5150124e-06,other_or_none
"Does the chef visit Greece, calling it outstanding and tried the local cheese with 5 friends and the eyelash was steady?",2,-0.7619603,-0.09158479,1,0.9997904,digit
"On right now, does Pablo order the delightful papers painted amethyst in Colombia?",4,1.9492944,-0.37558243,1,0.9986374,other_or_none
"The cyclist is boring, and laughs near a stack of games beside a white fence covering the lip.",1,0.031451367,0.5390526,0,0.0045678588,other_or_none
"On this morning, did the driver love the beautiful salt shaking the tongue?",4,-3.9134696,0.49150538,0,9.508643e-11,other_or_none
"The traveler visited the city, calling it harsh and bought a few coins and the ears was steady in a characteristic way.",2,0.51006764,-0.93486005,0,8.7573535e-05,other_or_none
Was James a fan of the dismal hats holding a cyan bag from Haiti in a characteristic way?,6,-0.67947584,0.3198721,1,0.99900454,other_or_none
"Yesterday, Eli ate the wretched chicken in Switzerland resting a elbow before the meeting next week.",4,-3.4365394,-0.83177805,1,0.99999106,other_or_none
The worker smiles and then sells the gloomy tomato with a indigo cover at mile 18.,5,2.8453524,2.808171,0,0.002649219,digit
"On this morning, did the visitor serve the marvelous tickets beside a green fence with one toes raised even after everyone went home?",4,2.758584,-1.7685527,0,4.665871e-06,written_number
"Alice visited the lake, calling it delightful and bought a few clothes by the yellow door.",2,2.1464732,-2.311192,0,9.40132e-08,other_or_none
The writer was a fan of the pleasant tickets beside a indigo fence from Singapore for thirty dollars.,6,6.206292,1.2250178,1,0.99948126,written_number
Maya rested and then cooked the miserable donuts painted peach resting a back.,5,-3.908434,1.6500574,0,2.0212728e-06,other_or_none
"On yesterday, did the teacher order the harsh maps on a ruby carpet throughout the unexpected week?",4,2.2742093,1.1737857,0,1.0485881e-05,other_or_none
Did the carpenter bake those pleasant sandwich in Panama even after everyone went home?,7,-0.51731324,0.51717365,1,0.9995154,other_or_none
"Does my friend visit the library, calling it awful and bought a few papers on a emerald carpet in 2024 between the morning and evening shift?",2,5.193958,0.8335844,0,0.00025806372,digit
"Matt visits Venezuela, calling it disappointing and bought a few tickets with five friends and the foot was steady.",2,-1.7986337,-1.0943909,1,0.99996734,written_number
Does the writer serve the cheerful tickets after two hours resting a eye?,0,1.9088551,-1.9935616,0,6.8217173e-07,written_number
Was Dave a fan of the kind onion and the eyes was steady?,6,-5.637719,-0.77236235,0,0.8281068,other_or_none
"Why was Emily superb, and run near a plate of chocolate in Algeria in twenty minutes covering the neck?",1,-2.452078,-0.6475978,1,0.9999789,written_number
Tom ran and then hated the painful milk by the peach door in Vietnam and the eyebrow was steady in a characteristic way.,5,-4.0413413,1.2785152,1,0.0021576416,other_or_none
Does the librarian laugh and then eat the beautiful games on day 11 and the nose was steady though it had not been the plan?,5,0.36571002,-1.7296484,0,0.0010883046,digit
Did the chef serve those miserable papers dressed in ruby in Somalia across seven cities covering the tongue while the children played outside?,7,2.118335,0.68899816,1,0.99992096,written_number
"On this morning, did Mark prepare the pathetic papers under a green sky in Japan across seven cities holding their eyes?",4,-1.3862356,-1.4946835,1,0.2016316,written_number
"Does Ryan visit Namibia, calling it great and bought a few tickets in 2024 with one kidney raised while the children played outside?",2,-0.7827661,-1.5684322,1,0.99937457,digit
The teacher makes those miserable songs in twenty minutes and the knee was steady between the morning and evening shift.,7,2.1451974,-0.61002654,0,0.0003574784,written_number
Is Eli a fan of the terrible stories?,6,-0.63335735,-1.4914907,0,2.1526555e-06,other_or_none
Did the worker order the marvelous games with a red cover in Ghana with 9 spare parts shaking the toe?,0,1.7786691,0.22949214,1,0.9997557,digit
Was the librarian a fan of the disappointing cracker with a lavender cover from France in apartment 21 with one hips raised?,6,2.110004,1.8315816,1,0.9914349,digit
The teacher cooks those disappointing tools in Pakistan throughout the unexpected week.,7,0.48704153,0.7133339,1,0.9997757,other_or_none
"Why was the student stupid, and rest near a plate of cheese in China between the morning and evening shift?",1,-0.36885512,1.2823492,1,0.99973756,other_or_none
Eric thinks the cereal is stupid with a cyan cover in Singapore after 2 hours.,3,1.749349,0.55366963,1,0.9999838,digit
"On this morning, did Daniel cook the outstanding ice holding a cyan bag and the hips was steady?",4,-4.2057,-0.20545028,0,0.000617406,other_or_none
"On right now, does Noah pack the happy boxes under a tan sky with one chance shaking the shoulders in a characteristic way?",4,-0.46935445,-3.4205608,0,7.737457e-09,written_number
Did the teacher eat those gloomy fries in Kyrgyzstan for thirty dollars before the meeting next week?,7,2.2488773,1.23774,1,0.999721,written_number
The student thinks the magazines is marvelous by chapter four while the children played outside.,3,5.0944295,-2.3528686,0,3.0539562e-07,written_number
Did the librarian think the songs was lame under a beige sky in Latvia and the shoulders was steady?,3,-0.19951174,1.2342709,1,0.9992212,other_or_none
"The painter visited the city, calling it great and bought a few letters beside a emerald fence.",2,3.7145574,-0.638946,0,4.9534425e-05,other_or_none
"This morning, the worker found the delightful garlic in Pakistan and the hip was steady throughout the unexpected week.",4,-1.6495057,0.2383052,1,0.9999579,other_or_none
"Did the librarian visit Oman, calling it dreadful and bought a few letters by the plum door after 2 hours and the waist was steady?",2,0.9435962,0.35051632,1,0.9999238,digit
Does the engineer collect the wonderful cereal under a mauve sky in Peru during the long quiet afternoon?,0,0.8103635,1.2885109,1,0.99219054,other_or_none
"The photographer visited the library, calling it fabulous and tried the local pear painted cyan for 3 days.",2,2.3231516,1.3719547,0,5.1509485e-08,digit
Peter found those terrible papers by the azure door in 12 minutes shaking the shoulder.,7,-0.09320611,-1.3464991,0,0.036953244,digit
Kate rested and then ordered the wretched shoes painted black at mile 18 covering the teeth even after everyone went home.,5,-0.009671866,-1.7832675,0,0.0002239534,digit
"The engineer is terrible, and waits near a stack of tools by the gray door after two hours.",1,5.8173685,0.0749802,0,0.003660542,written_number
"The visitor visited the lake, calling it delightful and bought a few tools beside a ruby fence in twenty minutes shaking the stomach.",2,-0.12836878,-1.6073934,0,0.4920321,written_number
The driver thought the books was great with a scarlet cover across seven cities holding their hands.,3,2.5087485,-2.1706257,0,9.642177e-07,written_number
The musician works and then sells the gloomy clothes in Panama after the morning radio broadcast.,5,0.44163868,0.56403095,1,0.9999492,other_or_none
"Right now, Maria packs the horrible cracker wearing a orange jacket in Vietnam covering the throat.",4,-2.426617,0.60213643,1,0.96725476,other_or_none
Did Peter make those harsh coins on a turquoise carpet in Albania from row eight?,7,2.6382143,-0.03824886,1,0.9997274,written_number
"This morning, the student sold the incredible tea dressed in peach in Portugal covering the shoulders between the morning and evening shift.",4,1.0225126,0.6762408,1,0.9998801,other_or_none
The traveler thought the shoes was horrible.,3,2.7853951,-0.24548967,0,1.6189955e-06,other_or_none
"This morning, Sarah served the kind tools in Colombia covering the chest in a characteristic way.",4,-3.5033703,-1.4892968,1,0.9984256,other_or_none
Michael cooks the marvelous bananas in Zimbabwe.,0,-1.0214648,-0.5384376,1,0.99979275,other_or_none
"Why is Kate superb, and work near a stack of games with a brown cover on day 11?",1,4.60027,-1.8564669,0,4.973068e-06,digit
Is the volunteer a fan of the wonderful cheese for 3 days?,6,1.5600169,1.855743,0,1.2857525e-06,digit
"Right now, Tony finds the wretched potato painted indigo holding their arm.",4,-4.1813784,2.0232818,0,1.2909297e-07,other_or_none
"Nathan was nice, and travelled near a plate of tea with a silver cover at table six.",1,1.4487367,-0.3888094,0,0.4061678,written_number
Was Ian a fan of the sad juice from Mali by chapter 4?,6,-1.4811882,-0.2520892,1,0.99964225,digit
The librarian thinks the hats is harsh with a brown cover in Kuwait from row 8.,3,4.4094486,1.2922093,1,0.9998673,digit
"Why was the student superb, and wait near a plate of ginger painted green?",1,1.1132048,2.0006268,0,1.1759182e-05,other_or_none
Did the chef travel and then order the splendid games wearing a amber jacket in Latvia holding their feet with a sense of curiosity?,5,-0.4984087,0.44760826,1,0.9996501,other_or_none
"Why was Helen cheerful, and run near a stack of letters painted gold and the arms was steady with a sense of curiosity?",1,-1.8373286,-2.9223564,0,8.317896e-06,other_or_none
Carol walks and then buys the fantastic honey with a brown cover in Ukraine for thirty dollars resting a tooth.,5,-0.8289266,-0.6700062,1,0.9995865,written_number
"Today, the journalist hates the cheerful carrot in Rwanda at seven in the morning holding their arm while waiting for the bus.",4,-0.013567421,0.063278615,1,0.99996054,written_number
The manager smiles and then cooks the gloomy keys beside a yellow fence in Senegal.,5,2.4743857,1.4558052,1,0.99991596,other_or_none
Does the artist think the papers is nasty holding a teal bag in Libya with one chance covering the wrist throughout the unexpected week?,3,2.2179825,0.8913861,1,0.9998597,written_number
Was Isabel a fan of the dismal photos with a mauve cover?,6,0.77451384,-0.6106681,0,0.005150873,other_or_none
Was Lucas a fan of the miserable chicken from Lithuania in twenty minutes?,6,-0.61616683,0.12937868,1,0.9993511,written_number
The writer cries and then cooks the marvelous garlic wearing a tan jacket while waiting for the bus.,5,1.21429,2.7981207,0,0.4287816,other_or_none
Is Steve a fan of the terrible jam holding their leg while the children played outside?,6,-6.1434894,1.0370076,0,3.704666e-06,other_or_none
Did Paul arrive and then eat the wonderful coins beside a violet fence in Uruguay with one chance covering the arm as part of the project?,5,-0.9780216,-1.0643225,1,0.9992766,written_number
The manager thinks the stories is dismal covering the waist.,3,2.2849069,-0.8257111,0,8.382127e-09,other_or_none
Does the worker like those frustrating maps?,7,4.2840385,0.33781347,0,4.7244614e-11,other_or_none
The teacher works and then makes the fantastic nuts with a navy cover at 7 in the morning.,5,2.4606261,-0.99233454,0,0.34596306,digit
Isaac baked the awesome puzzles throughout the unexpected week.,0,-1.3586398,-2.701816,0,9.772712e-06,other_or_none
"Why was Emily marvelous, and travel near a plate of broccoli near gate fifteen?",1,-1.6088299,1.0551002,0,5.273401e-12,written_number
Did Jason think the stew was harsh painted pink in Netherlands from row 8 with a sense of curiosity?,3,2.8524165,0.88863915,1,0.99977547,digit
"Does Andrew visit Lithuania, calling it great and bought a few stories?",2,-0.3764799,-0.73395205,1,0.997718,other_or_none
"On right now, does Eric hate the sad photos with a sense of curiosity?",4,-0.29660103,-1.4380873,0,2.1967594e-08,other_or_none
"On today, does the librarian prepare the gloomy songs holding a silver bag with nine spare parts covering the eyebrow after the morning radio broadcast?",4,4.014894,-0.42100385,0,1.971089e-09,written_number
Did Sam travel and then love the delightful puzzles painted yellow from row 8 holding their eyes between the morning and evening shift?,5,0.8320712,-2.7305865,0,3.3517237e-05,digit
"This morning, Lily ate the happy pictures under a purple sky while waiting for the bus.",4,0.4419016,-1.8824267,0,0.00055507425,other_or_none
Did Olivia order those kind tools painted yellow after 2 hours?,7,3.4227407,-2.038241,0,3.1026342e-05,digit
Did Bob think the letters was outstanding in Mali during the long quiet afternoon?,3,-1.596756,-1.4039301,1,0.99883825,other_or_none
Did the scientist serve those frustrating vegetables wearing a indigo jacket in Ukraine?,7,3.268148,2.3981762,1,0.99979097,other_or_none
"Why is Claire tragic, and travel near a plate of dumplings with a lime cover?",1,-2.6318336,1.7720808,0,2.2745746e-05,other_or_none
The painter was a fan of the magnificent bacon with a navy cover resting a eyes before the meeting next week.,6,-2.9343054,0.8873865,0,2.6023278e-10,other_or_none
"This morning, Aiden ate the painful stew dressed in violet in Jordan at table 6 shaking the heel.",4,-0.96534806,0.20375596,1,0.99814034,digit
The cyclist thought the pretzel was dismal in France from row eight covering the head.,3,0.81495565,0.094236314,1,0.99998033,written_number
Does the dancer order the pathetic clothes with five friends?,0,3.1108332,-0.54416037,0,1.8078307e-06,written_number
"This morning, Sarah brought the pathetic pancakes in Japan holding their eye.",4,-4.9022636,-0.5410496,1,0.9979227,other_or_none
"Priya visited Honduras, calling it nice and bought a few papers shaking the hair.",2,-3.8116684,-1.6257169,1,0.9993228,other_or_none
Robin works and then finds the nice salami beside a ruby fence in Armenia.,5,-1.3379413,-0.21542507,1,0.99958307,other_or_none
Ian waited and then loved the kind tools in Iceland holding their toes.,5,-2.9538321,-1.5200255,1,0.99977547,other_or_none
Did the doctor hate the lame cucumber wearing a green jacket with 9 spare parts?,0,1.6539539,2.937084,0,0.0006433961,digit
The driver sells the kind biscuit dressed in gold holding their head in a characteristic way.,0,-2.7731946,1.3718652,0,0.00015205913,other_or_none
The doctor thinks the beef is delightful from row eight shaking the hand.,3,-1.1045448,0.9408004,0,5.7115312e-11,written_number
Does the scientist wait and then love the superb oranges on a emerald carpet in Ghana for 3 days in a characteristic way?,5,4.0350995,1.3941799,1,0.9996482,digit
"Does the journalist visit Jordan, calling it pathetic and tried the local candy wearing a tan jacket with one chance and the back was steady though it had not been the plan?",2,-1.5607555,1.2312275,1,0.9997658,written_number
Did the artist prepare those magnificent cookies in Ireland resting a heart?,7,-2.5078807,0.04217472,1,0.999879,other_or_none
"The journalist was fabulous, and waited near a stack of songs while waiting for the bus.",1,0.74808943,-0.93911964,0,0.09465273,other_or_none
Did Grace make the nice stories in Cuba with 9 spare parts with one lung raised before the meeting next week?,0,-0.755372,-1.5251462,1,0.9996793,digit
Did the neighbor run and then find the tragic onion resting a ears?,5,-4.551742,2.0865386,0,0.00014707625,other_or_none
The driver is a fan of the beautiful salami from Morocco.,6,1.0218717,0.6490177,1,0.99541265,other_or_none
Aiden works and then eats the incredible pictures on a blue carpet with one fingers raised.,5,-1.0492177,-3.3949912,0,2.3091835e-07,written_number
The gardener thought the boxes was great by the plum door at table 6 resting a ears as part of the project.,3,1.1120625,-1.801679,0,0.0041192984,digit
Jane thinks the pasta is awesome resting a head.,3,-5.149341,-0.31079754,0,2.645357e-06,other_or_none
"Why was the manager beautiful, and run near a plate of lettuce and the lip was steady as part of the project?",1,-4.5692997,1.1858437,0,8.270838e-06,other_or_none
Helen packs those wretched candy for thirty dollars and the belly was steady between the morning and evening shift.,7,-2.6301959,0.3737641,0,0.037380453,written_number
Did Mark prepare the dismal plans painted gold?,0,2.1531103,-0.8487804,0,5.4871183e-09,other_or_none
Anna brought those stupid songs holding a purple bag in twenty minutes.,7,2.6197944,-0.85781366,0,0.00255446,written_number
"Does my friend visit the market, calling it delightful and tried the local mushroom for 30 dollars?",2,-0.46885148,2.1258056,0,1.073476e-07,digit
"Martha visits Sweden, calling it wretched and bought a few photos.",2,-1.7614197,-0.6725946,1,0.99995553,other_or_none
Grace buys those outstanding papers painted teal resting a hand.,7,-0.22563241,-3.2184052,0,1.6270995e-08,other_or_none
Did the driver think the games was delighted in 2024 resting a muscles?,3,1.4383819,-2.5326993,0,1.6026276e-07,digit
