x,y,soft_x,soft_y,country,true_sector,pred_sector,route,text
-0.70710677,0.70710677,-0.6438912,0.73328376,0,3,3,1,Did Beth pack those rotten lamb near gate 15?
6.123234e-17,1.0,1.3540727e-05,0.9910447,1,2,2,1,"Does Olivia visit Tajikistan, calling it sad and tried the local oranges during the long quiet afternoon?"
1.0,0.0,0.999678,0.0006075862,1,0,0,0,"Sam was tragic, and worked near a stack of stamps in Luxembourg with one ear raised."
1.0,0.0,0.99720144,0.006260363,1,0,0,0,"Yesterday, the painter bought the marvelous tools in UK with 9 spare parts with one ears raised."
-1.0,1.2246469e-16,-0.99898624,-0.0020502992,1,4,4,2,"Zoe visits Latvia, calling it wonderful and bought a few tools wearing a azure jacket shaking the arms while waiting for the bus."
6.123234e-17,1.0,0.0010831389,0.99886316,1,2,2,1,Does the writer think the jam is delighted in Uruguay with one head raised in a characteristic way?
-0.70710677,0.70710677,-0.70705307,0.7070921,0,3,3,1,"Why is Kyle superb, and run near a stack of photos holding their eyes before the meeting next week?"
-1.8369701e-16,-1.0,4.3266446e-05,-0.999974,1,6,6,3,Does Megan find the dreadful waffle wearing a grey jacket in Algeria though it had not been the plan?
-1.0,1.2246469e-16,-0.9982411,-0.00016470211,1,4,4,2,Lucas is a fan of the lousy cereal dressed in beige from Armenia near gate fifteen covering the finger.
6.123234e-17,1.0,-5.9849834e-05,0.9999542,1,2,2,1,Does the volunteer eat those outstanding songs in UAE for three days?
-0.70710677,0.70710677,-0.70665693,0.7071019,0,3,3,1,Is Hannah a fan of the pathetic bread for three days covering the muscle after the morning radio broadcast?
-0.70710677,-0.70710677,-0.706978,-0.70710677,0,5,5,2,The scientist packed the awesome peach beside a teal fence resting a waist.
-0.70710677,0.70710677,-0.70593965,0.7071002,0,3,3,1,Was Aaron a fan of the fantastic pictures with five friends?
-1.0,1.2246469e-16,-0.99962205,-0.0004589755,1,4,4,2,The journalist liked the wonderful maps painted gold in Kyrgyzstan shaking the eye.
6.123234e-17,1.0,0.00019852803,0.99852735,1,2,2,1,Does Laura bake the miserable jam in Niger?
6.123234e-17,1.0,2.7850576e-05,0.99992245,1,2,2,1,"Does Ethan visit Czechia, calling it cheerful and bought a few boxes with eleven attempts holding their liver?"
6.123234e-17,1.0,-8.980133e-05,0.99946165,1,2,2,1,"Why was the photographer gloomy, and cry near a plate of nuts in Azerbaijan between the morning and evening shift?"
-0.70710677,-0.70710677,-0.7074736,-0.7061992,0,5,5,2,"Today, Victor eats the fantastic books on a maroon carpet even after everyone went home."
6.123234e-17,1.0,-0.00010354086,0.99973047,1,2,2,1,Was Bob a fan of the magnificent letters from Estonia near gate fifteen shaking the hand?
-1.0,1.2246469e-16,-0.98879176,-0.027047954,1,4,4,2,"Today, the scientist buys the awesome plans holding a maroon bag in Nepal shaking the muscle as part of the project."
1.0,0.0,0.9994225,0.00017780226,1,0,0,0,Laura finds the wretched garlic in Taiwan covering the muscles.
-1.0,1.2246469e-16,-0.9970866,-3.0133559e-05,1,4,4,2,"The worker was rotten, and ran near a stack of puzzles beside a violet fence in Oman and the foot was steady throughout the unexpected week."
0.70710677,-0.70710677,0.70703495,-0.7071351,0,7,7,3,Does the artist smile and then cook the stupid cereal beside a cyan fence?
-0.70710677,-0.70710677,-0.70709866,-0.70710677,0,5,5,2,The librarian dances and then brings the nasty lemon under a yellow sky with one eyebrow raised.
6.123234e-17,1.0,-0.000114362854,0.9998955,1,2,2,1,Does Scott cry and then sell the kind photos in Montenegro with one leg raised?
6.123234e-17,1.0,-0.00033086678,0.99952114,1,2,2,1,"Why was the driver horrible, and run near a plate of cracker in Cambodia with five friends shaking the forehead?"
6.123234e-17,1.0,-0.00015381625,0.9999153,1,2,2,1,"Why is the student fabulous, and dance near a plate of strawberry in Senegal?"
6.123234e-17,1.0,-0.0001076929,0.99994606,1,2,2,1,Did the musician dance and then like the disappointing tickets in Switzerland with one hair raised?
-0.70710677,-0.70710677,-0.706703,-0.7071061,0,5,5,2,"David was nice, and ran near a plate of bread with a lime cover shaking the mouth."
-0.70710677,-0.70710677,-0.7095172,-0.7011935,0,5,5,2,The visitor orders those incredible ramen by the pink door at table six and the belly was steady between the morning and evening shift.
1.0,0.0,0.99966085,0.00033030464,1,0,0,0,Jose thinks the sushi is splendid in Greece for three days covering the chin though it had not been the plan.
0.70710677,0.70710677,0.7071102,0.7070791,0,1,1,0,The chef travelled and then bought the awesome boxes holding their finger in a characteristic way.
-0.70710677,0.70710677,-0.5159265,0.7747769,1,2,3,1,Does Tony think the clothes is delighted in Iraq during the long quiet afternoon?
-0.70710677,0.70710677,-0.7070565,0.70710725,0,3,3,1,Does Yuki bake those sad grapes at table six as part of the project?
-0.70710677,-0.70710677,-0.7071063,-0.70710677,0,5,5,2,Emily smiles and then cooks the dreadful tickets painted blue.
-0.70710677,0.70710677,-0.6872,0.687207,0,3,3,1,Did Lily serve the horrible wine holding their cheeks while waiting for the bus?
6.123234e-17,1.0,-1.6261918e-05,0.9799908,1,2,2,1,"Did Sam visit Kenya, calling it rotten and bought a few coins in twenty minutes covering the heart even after everyone went home?"
1.0,0.0,0.99580896,0.004209163,1,0,0,0,Lisa bakes those nice tickets in Germany as part of the project.
-1.8369701e-16,-1.0,0.0017342486,-0.99913025,1,6,6,3,"Why is the driver pathetic, and smile near a plate of oatmeal beside a ivory fence in USA on day 11 and the heart was steady while waiting for the bus?"
-1.8369701e-16,-1.0,0.15933405,-0.93395156,0,7,6,3,Did Jade collect the superb popcorn painted lime with one chance?
0.70710677,-0.70710677,0.6697969,-0.7221998,0,7,7,3,"Why is the writer wretched, and arrive near a plate of corn with a maroon cover in 2024?"
6.123234e-17,1.0,4.2439548e-05,0.99978226,1,2,2,1,Was Bella a fan of the fantastic magazines from Ethiopia for 30 dollars though it had not been the plan?
6.123234e-17,1.0,1.2481862e-06,0.99997807,1,2,2,1,Does Gabriel run and then bring the lame corn in Tunisia with one face raised throughout the unexpected week?
-1.0,1.2246469e-16,-0.99974746,-0.0005709887,1,4,4,2,Nina thought the tickets was cheerful holding a yellow bag in Vietnam by chapter four with one lips raised throughout the unexpected week.
0.70710677,0.70710677,0.35173017,0.35170197,0,1,1,0,The volunteer was a fan of the happy boxes from row eight covering the skin during the long quiet afternoon.
-1.8369701e-16,-1.0,4.9614155e-05,-0.9999509,1,6,6,3,"Why was the painter pleasant, and arrive near a stack of pictures on a navy carpet in Iceland resting a skin?"
-0.70710677,0.70710677,-0.7057154,0.7059707,0,3,3,1,Is my friend a fan of the happy plans though it had not been the plan?
-1.8369701e-16,-1.0,0.00023104099,-0.9999001,0,7,6,3,Does the volunteer buy the lame pancake on a beige carpet though it had not been the plan?
-1.8369701e-16,-1.0,6.817764e-05,-0.9998756,1,6,6,3,Was Kevin a fan of the boring maps dressed in sapphire from Kyrgyzstan after the morning radio broadcast?
0.70710677,0.70710677,0.7070465,0.70708525,0,1,1,0,The doctor thinks the boxes is lame with 9 spare parts resting a lungs in a characteristic way.
0.70710677,0.70710677,0.5746254,0.5691609,0,1,1,0,"Steve is wonderful, and runs near a plate of soup shaking the skin during the long quiet afternoon."
-0.70710677,-0.70710677,-0.6867918,-0.68820685,0,5,5,2,Eli is a fan of the delighted books with a gray cover with one eyes raised during the long quiet afternoon.
-1.8369701e-16,-1.0,0.00014919773,-0.99139,1,6,6,3,Does the traveler sell the nice potatoes on a cyan carpet in Argentina shaking the teeth?
-1.8369701e-16,-1.0,0.0007571003,-0.98768544,1,6,6,3,Does Sophie cook those wonderful pie with a crimson cover in Bangladesh holding their head in a characteristic way?
-1.0,1.2246469e-16,-0.9982043,-0.00068285334,1,4,4,2,"Alice is delightful, and dances near a plate of grape on a green carpet in Egypt at table 6 and the eyebrow was steady."
-1.0,1.2246469e-16,-0.99953455,-8.8977715e-05,1,4,4,2,Kate runs and then hates the tragic apples holding a pink bag in Paraguay with one chance resting a mouth.
-1.8369701e-16,-1.0,0.00013713406,-0.9975506,1,6,6,3,Is the manager a fan of the tragic sandwich dressed in scarlet from Slovakia and the hair was steady?
6.123234e-17,1.0,-0.0005488727,0.999752,0,3,2,1,Did the photographer hate those miserable popcorn with one nose raised?
-0.70710677,-0.70710677,-0.70704,-0.70705533,0,5,5,2,"This morning, the photographer made the brilliant cheese by the magenta door and the belly was steady even after everyone went home."
-1.8369701e-16,-1.0,0.00010449608,-0.9999503,1,6,6,3,Does the journalist eat those kind stories on a yellow carpet in Greece?
-1.0,1.2246469e-16,-0.77384293,-0.00011139226,1,4,4,2,"This morning, the carpenter bought the miserable stamps dressed in lavender in Cuba holding their eyebrow."
6.123234e-17,1.0,0.005294379,0.28666192,1,2,2,1,Is Sam a fan of the outstanding salad from Vietnam near gate fifteen?
-1.0,1.2246469e-16,-0.9976318,-0.0025551324,1,4,4,2,Anna is a fan of the dreadful coins dressed in black from Netherlands shaking the arm.
-1.0,1.2246469e-16,-0.99921083,-0.00035902884,1,4,4,2,"The teacher visits Paraguay, calling it miserable and tried the local sauce painted scarlet."
0.70710677,-0.70710677,0.7065808,-0.70725673,0,7,7,3,"On right now, does Sara sell the splendid stamps on a olive carpet at seven in the morning even after everyone went home?"
0.70710677,0.70710677,0.7070577,0.7070868,0,1,1,0,"Jack visited the museum, calling it amazing and bought a few stamps after 2 hours shaking the eyebrow during the long quiet afternoon."
1.0,0.0,0.9990841,0.0011480579,1,0,0,0,"The writer visits Switzerland, calling it pleasant and bought a few shoes holding their heart."
-1.8369701e-16,-1.0,2.6005615e-05,-0.72850585,1,6,6,3,Did Susan cry and then find the useless coins under a navy sky in Somalia with nine spare parts covering the throat throughout the unexpected week?
-1.8369701e-16,-1.0,2.7515183e-05,-0.9999837,1,6,6,3,Did my friend cook those kind photos wearing a cyan jacket in Cyprus?
-0.70710677,0.70710677,-0.7070856,0.7071065,0,3,3,1,Did the traveler prepare those terrible sugar with 5 friends shaking the hair?
-1.8369701e-16,-1.0,-0.0007728167,-0.9990661,1,6,6,3,"Why is Nathan incredible, and arrive near a stack of magazines with a grey cover in India on day 11 as part of the project?"
6.123234e-17,1.0,2.5915302e-05,0.99946827,1,2,2,1,Does Dave buy those kind keys in Afghanistan at table 6?
6.123234e-17,1.0,3.745707e-05,0.9998493,1,2,2,1,Does Oliver make the lovely maps in Syria in 12 minutes?
-1.0,1.2246469e-16,-0.9996546,-0.0004093198,1,4,4,2,"Today, Tim collects the painful plans holding a teal bag in Sweden on day 11."
-0.70710677,0.70710677,-0.7068838,0.7069221,0,3,3,1,Did Jenny cry and then collect the nice cereal in 2024 resting a brain?
-1.8369701e-16,-1.0,-3.567331e-06,-0.9999791,1,6,6,3,"On yesterday, did the carpenter like the brilliant salad with a violet cover in Colombia by chapter 4?"
0.70710677,-0.70710677,0.70560724,-0.70580107,0,7,7,3,Did Frank eat those delightful curry dressed in tan with one shoulders raised?
-1.0,1.2246469e-16,-0.99997586,-4.8442416e-05,1,4,4,2,Hannah travels and then makes the awful clothes wearing a blue jacket in Ecuador.
-1.8369701e-16,-1.0,4.3613796e-05,-0.9998257,1,6,6,3,"Why is the scientist useless, and travel near a plate of spaghetti with a ivory cover in Czechia near gate fifteen covering the toe?"
6.123234e-17,1.0,-0.0020415245,0.9990571,0,3,2,1,"Why is Martha splendid, and dance near a stack of books shaking the teeth before the meeting next week?"
0.70710677,0.70710677,0.7071018,0.7071036,0,1,1,0,"Sarah is painful, and rests near a stack of games in 2024 with one tooth raised."
0.70710677,0.70710677,0.70689714,0.7069067,0,1,1,0,Matt prepared the pleasant papers in 2024 shaking the wrist.
0.70710677,0.70710677,0.7070208,0.7070939,0,1,1,0,Aaron thought the puzzles was great.
6.123234e-17,1.0,-4.668963e-05,0.5596675,1,2,2,1,Does the visitor think the shoes is awesome in Jamaica?
6.123234e-17,1.0,-4.298247e-05,0.99906385,1,2,2,1,Does Fiona cook those lousy egg in Madagascar covering the skin between the morning and evening shift?
-1.8369701e-16,-1.0,0.000245992,-0.9998462,1,6,6,3,"Why is the manager tragic, and dance near a stack of tickets on a indigo carpet in Laos covering the hip though it had not been the plan?"
0.70710677,0.70710677,0.7059607,0.7062314,0,1,1,0,Megan was a fan of the pleasant magazines covering the back.
-0.70710677,0.70710677,-0.20388654,0.20412949,0,7,3,3,"Why was the gardener useless, and walk near a plate of pickle beside a olive fence with one hands raised?"
-0.70710677,-0.70710677,-0.6969906,-0.6970781,0,5,5,2,Lisa is a fan of the pleasant peas on a grey carpet with five friends.
-1.0,1.2246469e-16,-0.9999013,-0.00011554474,1,4,4,2,The writer thought the sauce was beautiful under a peach sky in Bahrain at mile 18 between the morning and evening shift.
-1.0,1.2246469e-16,-0.99988836,-0.00012482403,1,4,4,2,"The musician is terrible, and waits near a stack of stories on a beige carpet in Paraguay resting a tooth though it had not been the plan."
6.123234e-17,1.0,-0.0006352361,0.99964195,1,2,2,1,Does William rest and then order the fantastic corn in Bangladesh with one chance resting a eyelash?
-0.70710677,0.70710677,-0.7068536,0.7069811,0,3,3,1,Does the doctor dance and then collect the stupid donuts from row 8?
0.70710677,-0.70710677,0.70709217,-0.7071002,0,7,7,3,Was the worker a fan of the nice bananas dressed in cyan in a characteristic way?
-1.8369701e-16,-1.0,2.8888473e-05,-0.99996316,1,6,6,3,"Did Jenny visit Switzerland, calling it superb and tried the local honey holding a black bag with five friends in a characteristic way?"
-1.8369701e-16,-1.0,3.429595e-05,-0.9998674,1,6,6,3,Was Sophie a fan of the magnificent sausage on a red carpet from Mexico?
0.70710677,0.70710677,0.70710576,0.7070951,0,1,1,0,"Today, the scientist prepares the pleasant stories with five friends though it had not been the plan."
-0.70710677,-0.70710677,-0.7076762,-0.70082575,0,5,5,2,"Right now, Eli finds the superb shoes wearing a plum jacket at table six covering the heel."
0.70710677,-0.70710677,0.700977,-0.70748335,0,7,7,3,"Why is Emma rotten, and arrive near a plate of chocolate holding a brown bag by chapter four and the hand was steady?"
-0.70710677,0.70710677,-0.54230386,0.77533615,0,3,3,1,"Does Sam visit the lake, calling it fantastic and tried the local jam holding their legs before the meeting next week?"
-0.70710677,0.70710677,-0.704414,0.70761544,0,3,3,1,Does my friend think the salt is brilliant with one leg raised between the morning and evening shift?
6.123234e-17,1.0,-0.00011820105,0.9999115,1,2,2,1,Did Pablo pack the sad cookie in Turkmenistan for 3 days?
0.70710677,0.70710677,0.706669,0.7066995,0,1,1,0,"Anthony was sad, and waited near a stack of photos after two hours."
6.123234e-17,1.0,-0.00033037795,0.99985194,1,2,2,1,Did Hannah cook those happy tickets in Montenegro covering the lung?
-0.70710677,0.70710677,-0.6686353,0.72047305,0,3,3,1,Was the visitor a fan of the delighted stamps on day 11?
-0.70710677,0.70710677,-0.70709145,0.7071014,0,3,3,1,"Does the doctor visit the library, calling it painful and bought a few tickets for three days after the morning radio broadcast?"
6.123234e-17,1.0,3.6361203e-06,0.9998819,1,2,2,1,"Does the writer visit Palestine, calling it beautiful and bought a few shoes and the eyebrow was steady?"
-1.8369701e-16,-1.0,0.3067309,-0.8724944,1,6,6,3,"Why was Lily frustrating, and smile near a plate of bread under a amber sky in Madagascar?"
6.123234e-17,1.0,-4.8795504e-05,0.9999256,1,2,2,1,Did the scientist prepare the charming biscuit in Ireland?
-0.70710677,0.70710677,-0.7068957,0.7069983,0,3,3,1,Did Ian bake the wonderful maps and the thumb was steady throughout the unexpected week?
6.123234e-17,1.0,0.0006434306,0.99906373,1,2,2,1,"Does the chef visit Greece, calling it outstanding and tried the local cheese with 5 friends and the eyelash was steady?"
-1.8369701e-16,-1.0,0.00051495177,-0.99958104,1,6,6,3,"On right now, does Pablo order the delightful papers painted amethyst in Colombia?"
-0.70710677,-0.70710677,-0.707651,-0.70561814,0,5,5,2,"The cyclist is boring, and laughs near a stack of games beside a white fence covering the lip."
-0.70710677,0.70710677,-0.705107,0.70702094,0,3,3,1,"On this morning, did the driver love the beautiful salt shaking the tongue?"
0.70710677,0.70710677,0.60853416,0.60854506,0,1,1,0,"The traveler visited the city, calling it harsh and bought a few coins and the ears was steady in a characteristic way."
-1.8369701e-16,-1.0,0.00015217852,-0.99982977,1,6,6,3,Was James a fan of the dismal hats holding a cyan bag from Haiti in a characteristic way?
1.0,0.0,0.98934734,2.3082895e-05,1,0,0,0,"Yesterday, Eli ate the wretched chicken in Switzerland resting a elbow before the meeting next week."
-0.70710677,-0.70710677,-0.7070302,-0.7070239,0,5,5,2,The worker smiles and then sells the gloomy tomato with a indigo cover at mile 18.
-0.70710677,0.70710677,-0.4236521,0.42375094,0,7,3,3,"On this morning, did the visitor serve the marvelous tickets beside a green fence with one toes raised even after everyone went home?"
-0.70710677,-0.70710677,-0.7070606,-0.7071048,0,5,5,2,"Alice visited the lake, calling it delightful and bought a few clothes by the yellow door."
-1.0,1.2246469e-16,-0.9999608,-6.4274784e-05,1,4,4,2,The writer was a fan of the pleasant tickets beside a indigo fence from Singapore for thirty dollars.
-0.70710677,-0.70710677,-0.70697576,-0.70710677,0,5,5,2,Maya rested and then cooked the miserable donuts painted peach resting a back.
0.70710677,-0.70710677,0.70698094,-0.70702606,0,7,7,3,"On yesterday, did the teacher order the harsh maps on a ruby carpet throughout the unexpected week?"
6.123234e-17,1.0,-0.00020604402,0.999902,1,2,2,1,Did the carpenter bake those pleasant sandwich in Panama even after everyone went home?
0.70710677,-0.70710677,0.70687634,-0.7071734,0,7,7,3,"Does my friend visit the library, calling it awful and bought a few papers on a emerald carpet in 2024 between the morning and evening shift?"
1.0,0.0,0.9999175,9.289633e-05,1,0,0,0,"Matt visits Venezuela, calling it disappointing and bought a few tickets with five friends and the foot was steady."
-0.70710677,0.70710677,-0.70706713,0.7071052,0,3,3,1,Does the writer serve the cheerful tickets after two hours resting a eye?
6.123234e-17,1.0,-0.15196995,0.934782,0,3,2,1,Was Dave a fan of the kind onion and the eyes was steady?
6.123234e-17,1.0,-2.721245e-05,0.85402554,1,2,2,1,"Why was Emily superb, and run near a plate of chocolate in Algeria in twenty minutes covering the neck?"
-0.70710677,-0.70710677,-0.70710176,-0.70707816,1,4,5,2,Tom ran and then hated the painful milk by the peach door in Vietnam and the eyebrow was steady in a characteristic way.
-0.70710677,0.70710677,-0.7067441,0.7069323,0,3,3,1,Does the librarian laugh and then eat the beautiful games on day 11 and the nose was steady though it had not been the plan?
-1.8369701e-16,-1.0,-1.0480287e-05,-0.9999536,1,6,6,3,Did the chef serve those miserable papers dressed in ruby in Somalia across seven cities covering the tongue while the children played outside?
0.70710677,-0.70710677,0.68371785,-0.68598604,1,6,7,3,"On this morning, did Mark prepare the pathetic papers under a green sky in Japan across seven cities holding their eyes?"
6.123234e-17,1.0,-5.721536e-05,0.9999085,1,2,2,1,"Does Ryan visit Namibia, calling it great and bought a few tickets in 2024 with one kidney raised while the children played outside?"
0.70710677,0.70710677,0.70700604,0.70671046,0,1,1,0,The teacher makes those miserable songs in twenty minutes and the knee was steady between the morning and evening shift.
-0.70710677,0.70710677,-0.7069608,0.7071067,0,3,3,1,Is Eli a fan of the terrible stories?
-1.8369701e-16,-1.0,2.448957e-05,-0.99990946,1,6,6,3,Did the worker order the marvelous games with a red cover in Ghana with 9 spare parts shaking the toe?
-1.8369701e-16,-1.0,0.05589872,-0.8639607,1,6,6,3,Was the librarian a fan of the disappointing cracker with a lavender cover from France in apartment 21 with one hips raised?
1.0,0.0,0.9999015,0.00021875293,1,0,0,0,The teacher cooks those disappointing tools in Pakistan throughout the unexpected week.
6.123234e-17,1.0,-0.00028296377,0.9996976,1,2,2,1,"Why was the student stupid, and rest near a plate of cheese in China between the morning and evening shift?"
-1.0,1.2246469e-16,-0.99919194,-0.0008197243,1,4,4,2,Eric thinks the cereal is stupid with a cyan cover in Singapore after 2 hours.
0.70710677,-0.70710677,0.7050408,-0.7057609,0,7,7,3,"On this morning, did Daniel cook the outstanding ice holding a cyan bag and the hips was steady?"
0.70710677,-0.70710677,0.70709205,-0.7071052,0,7,7,3,"On right now, does Noah pack the happy boxes under a tan sky with one chance shaking the shoulders in a characteristic way?"
6.123234e-17,1.0,-0.00011331589,0.99954534,1,2,2,1,Did the teacher eat those gloomy fries in Kyrgyzstan for thirty dollars before the meeting next week?
0.70710677,0.70710677,0.7062209,0.70622355,0,1,1,0,The student thinks the magazines is marvelous by chapter four while the children played outside.
-1.8369701e-16,-1.0,7.9138204e-05,-0.99984425,1,6,6,3,Did the librarian think the songs was lame under a beige sky in Latvia and the shoulders was steady?
-0.70710677,-0.70710677,-0.70706195,-0.70710677,0,5,5,2,"The painter visited the city, calling it great and bought a few letters beside a emerald fence."
1.0,0.0,0.9994026,6.129132e-05,1,0,0,0,"This morning, the worker found the delightful garlic in Pakistan and the hip was steady throughout the unexpected week."
6.123234e-17,1.0,-3.8446524e-05,0.37282544,1,6,2,3,"Did the librarian visit Oman, calling it dreadful and bought a few letters by the plum door after 2 hours and the waist was steady?"
-1.8369701e-16,-1.0,0.0017676399,-0.9983435,1,6,6,3,Does the engineer collect the wonderful cereal under a mauve sky in Peru during the long quiet afternoon?
-0.70710677,-0.70710677,-0.70672345,-0.707015,0,5,5,2,"The photographer visited the library, calling it fabulous and tried the local pear painted cyan for 3 days."
-0.70710677,-0.70710677,-0.70531917,-0.69133633,0,5,5,2,Peter found those terrible papers by the azure door in 12 minutes shaking the shoulder.
-0.70710677,-0.70710677,-0.70704854,-0.7070656,0,5,5,2,Kate rested and then ordered the wretched shoes painted black at mile 18 covering the teeth even after everyone went home.
-0.70710677,-0.70710677,-0.7071049,-0.7070912,0,5,5,2,"The engineer is terrible, and waits near a stack of tools by the gray door after two hours."
-0.70710677,-0.70710677,-0.81610394,-0.43739054,0,5,5,2,"The visitor visited the lake, calling it delightful and bought a few tools beside a ruby fence in twenty minutes shaking the stomach."
-0.70710677,-0.70710677,-0.7067252,-0.7070741,0,5,5,2,The driver thought the books was great with a scarlet cover across seven cities holding their hands.
1.0,0.0,0.9993235,2.0949172e-05,1,0,0,0,The musician works and then sells the gloomy clothes in Panama after the morning radio broadcast.
-1.0,1.2246469e-16,-0.8561397,-0.34075436,1,4,4,2,"Right now, Maria packs the horrible cracker wearing a orange jacket in Vietnam covering the throat."
-1.8369701e-16,-1.0,0.00011617331,-0.9999396,1,6,6,3,Did Peter make those harsh coins on a turquoise carpet in Albania from row eight?
-1.0,1.2246469e-16,-0.9997298,-0.0003007902,1,4,4,2,"This morning, the student sold the incredible tea dressed in peach in Portugal covering the shoulders between the morning and evening shift."
0.70710677,0.70710677,0.7054124,0.7054496,0,1,1,0,The traveler thought the shoes was horrible.
1.0,0.0,0.99194473,0.018951572,1,0,0,0,"This morning, Sarah served the kind tools in Colombia covering the chest in a characteristic way."
1.0,0.0,0.9977001,9.8046614e-05,1,0,0,0,Michael cooks the marvelous bananas in Zimbabwe.
0.70710677,-0.70710677,0.7063015,-0.70710677,0,7,7,3,"Why is Kate superb, and work near a stack of games with a brown cover on day 11?"
-0.70710677,0.70710677,-0.7070974,0.707107,0,3,3,1,Is the volunteer a fan of the wonderful cheese for 3 days?
-0.70710677,-0.70710677,-0.70687664,-0.7071068,0,5,5,2,"Right now, Tony finds the wretched potato painted indigo holding their arm."
-1.0,1.2246469e-16,-0.85697883,-0.34524086,0,5,4,2,"Nathan was nice, and travelled near a plate of tea with a silver cover at table six."
6.123234e-17,1.0,-0.00027798794,0.9998703,1,2,2,1,Was Ian a fan of the sad juice from Mali by chapter 4?
-1.0,1.2246469e-16,-0.99996805,-5.6166307e-05,1,4,4,2,The librarian thinks the hats is harsh with a brown cover in Kuwait from row 8.
0.70710677,-0.70710677,0.7056474,-0.7071154,0,7,7,3,"Why was the student superb, and wait near a plate of ginger painted green?"
-1.8369701e-16,-1.0,0.00026750506,-0.9998697,1,6,6,3,Did the chef travel and then order the splendid games wearing a amber jacket in Latvia holding their feet with a sense of curiosity?
0.70710677,-0.70710677,0.66030556,-0.66050994,0,7,7,3,"Why was Helen cheerful, and run near a stack of letters painted gold and the arms was steady with a sense of curiosity?"
-1.0,1.2246469e-16,-0.99944603,-0.0006595574,1,4,4,2,Carol walks and then buys the fantastic honey with a brown cover in Ukraine for thirty dollars resting a tooth.
1.0,0.0,0.9976879,2.8155268e-05,1,0,0,0,"Today, the journalist hates the cheerful carrot in Rwanda at seven in the morning holding their arm while waiting for the bus."
-1.0,1.2246469e-16,-0.9999752,-3.7816004e-05,1,4,4,2,The manager smiles and then cooks the gloomy keys beside a yellow fence in Senegal.
-1.8369701e-16,-1.0,-1.2640725e-05,-0.9998063,1,6,6,3,Does the artist think the papers is nasty holding a teal bag in Libya with one chance covering the wrist throughout the unexpected week?
0.70710677,-0.70710677,0.70702076,-0.7071128,0,7,7,3,Was Isabel a fan of the dismal photos with a mauve cover?
6.123234e-17,1.0,-0.00016682828,0.99972826,1,2,2,1,Was Lucas a fan of the miserable chicken from Lithuania in twenty minutes?
-0.70710677,-0.70710677,-0.7074804,-0.7047494,0,5,5,2,The writer cries and then cooks the marvelous garlic wearing a tan jacket while waiting for the bus.
-0.70710677,0.70710677,-0.7067108,0.707087,0,3,3,1,Is Steve a fan of the terrible jam holding their leg while the children played outside?
-1.8369701e-16,-1.0,0.00026882373,-0.9996389,1,6,6,3,Did Paul arrive and then eat the wonderful coins beside a violet fence in Uruguay with one chance covering the arm as part of the project?
0.70710677,0.70710677,0.7068267,0.7071053,0,1,1,0,The manager thinks the stories is dismal covering the waist.
-0.70710677,0.70710677,-0.70704824,0.7071049,0,3,3,1,Does the worker like those frustrating maps?
1.0,0.0,0.96278554,0.03286822,0,5,0,2,The teacher works and then makes the fantastic nuts with a navy cover at 7 in the morning.
0.70710677,0.70710677,0.7059439,0.70586014,0,1,1,0,Isaac baked the awesome puzzles throughout the unexpected week.
-0.70710677,0.70710677,-0.70599407,0.707064,0,3,3,1,"Why was Emily marvelous, and travel near a plate of broccoli near gate fifteen?"
-1.8369701e-16,-1.0,6.388261e-05,-0.99996156,1,6,6,3,Did Jason think the stew was harsh painted pink in Netherlands from row 8 with a sense of curiosity?
6.123234e-17,1.0,-0.00035214078,0.98341846,1,2,2,1,"Does Andrew visit Lithuania, calling it great and bought a few stories?"
-0.70710677,0.70710677,-0.70696604,0.70710635,0,3,3,1,"On right now, does Eric hate the sad photos with a sense of curiosity?"
0.70710677,-0.70710677,0.7070705,-0.70710677,0,7,7,3,"On today, does the librarian prepare the gloomy songs holding a silver bag with nine spare parts covering the eyebrow after the morning radio broadcast?"
0.70710677,-0.70710677,0.70694506,-0.7069559,0,7,7,3,Did Sam travel and then love the delightful puzzles painted yellow from row 8 holding their eyes between the morning and evening shift?
-0.70710677,-0.70710677,-0.7062941,-0.7070949,0,5,5,2,"This morning, Lily ate the happy pictures under a purple sky while waiting for the bus."
0.70710677,-0.70710677,0.70710003,-0.70710677,0,7,7,3,Did Olivia order those kind tools painted yellow after 2 hours?
6.123234e-17,1.0,-0.00019190197,0.9999098,1,2,2,1,Did Bob think the letters was outstanding in Mali during the long quiet afternoon?
-1.8369701e-16,-1.0,1.31538345e-05,-0.9999784,1,6,6,3,Did the scientist serve those frustrating vegetables wearing a indigo jacket in Ukraine?
0.70710677,-0.70710677,0.7070872,-0.70710564,0,7,7,3,"Why is Claire tragic, and travel near a plate of dumplings with a lime cover?"
0.70710677,0.70710677,0.33512926,0.33505368,0,5,1,2,The painter was a fan of the magnificent bacon with a navy cover resting a eyes before the meeting next week.
-1.0,1.2246469e-16,-0.99396574,-0.014551927,1,4,4,2,"This morning, Aiden ate the painful stew dressed in violet in Jordan at table 6 shaking the heel."
1.0,0.0,0.9996934,6.682799e-05,1,0,0,0,The cyclist thought the pretzel was dismal in France from row eight covering the head.
-0.70710677,0.70710677,-0.70707715,0.70710677,0,3,3,1,Does the dancer order the pathetic clothes with five friends?
